SetID,SweepID,gamma_M,psi_M,end_time,A1,M1,A2,M2
pHFCi2_S.pB10,90,1.3811833233158088e-11,0.08499999999999996,48,0,0,1001060762.5096539,0
pHFCi2_S.pB10,91,1.5629410616192662e-11,0.08499999999999996,48,0,0,1001060762.5096476,0
pHFCi2_S.pB10,92,1.7686173304143018e-11,0.08499999999999996,48,0,0,1001060762.5096512,0
pHFCi2_S.pB10,93,2.0013597046334496e-11,0.08499999999999996,48,0,0,1001060762.5096521,0
pHFCi2_S.pB10,94,2.264729966426489e-11,0.08499999999999996,48,0,0,1001060762.5096833,0
pHFCi2_S.pB10,95,2.5627586130347737e-11,0.08499999999999996,48,0,0,1001060762.5097036,0
pHFCi2_S.pB10,96,2.9000065376655582e-11,0.08499999999999996,48,0,0,1001060762.5096874,0
pHFCi2_S.pB10,97,3.2816348273019725e-11,0.08499999999999996,48,0,0,1001060762.5096188,0
pHFCi2_S.pB10,98,3.7134837456022286e-11,0.08499999999999996,48,0,0,1001060762.5096184,0
pHFCi2_S.pB10,99,4.202162109606038e-11,0.08499999999999996,48,0,0,1001060762.5096893,0
pHFCi2_S.pB10,100,4.7551484280282076e-11,0.08499999999999996,48,0,0,1001060762.5096545,0
pHFCi2_S.pB10,101,5.38090534891309e-11,0.08499999999999996,48,0,0,1001060762.5096902,0
pHFCi2_S.pB10,102,6.089009168104533e-11,0.08499999999999996,48,0,0,1001060762.5096586,0
pHFCi2_S.pB10,103,6.8902963804688e-11,0.08499999999999996,48,0,0,1001060762.5096251,0
pHFCi2_S.pB10,104,7.797029516623351e-11,0.08499999999999996,48,0,0,1001060762.5096618,0
pHFCi2_S.pB10,105,8.823084803060315e-11,0.08499999999999996,48,0,0,1001060762.5096639,0
pHFCi2_S.pB10,106,9.984164517528624e-11,0.08499999999999996,48,0,0,1001060762.5097034,0
pHFCi2_S.pB10,107,1.1298037289463883e-10,0.08499999999999996,48,0,0,1001060762.5096664,0
pHFCi2_S.pB10,108,1.2784810022913362e-10,0.08499999999999996,48,0,0,1001060762.5096706,0
pHFCi2_S.pB10,109,1.446723560333922e-10,0.08499999999999996,48,0,0,1001060762.5096385,0
pHFCi2_S.pB10,110,1.6371061097303018e-10,0.08499999999999996,48,0,0,1001060762.5096749,0
pHFCi2_S.pB10,111,1.8525421773719368e-10,0.08499999999999996,48,0,0,1001060762.5096467,0
pHFCi2_S.pB10,112,2.0963286976598801e-10,0.08499999999999996,48,0,0,1001060762.5097167,0
pHFCi2_S.pB10,113,2.372196467271062e-10,0.08499999999999996,48,0,0,1001060762.5096562,0
pHFCi2_S.pB10,114,2.6843672395531524e-10,0.08499999999999996,48,0,0,1001060762.5096626,0
pHFCi2_S.pB10,115,3.037618332294253e-10,0.08499999999999996,48,0,0,1001060762.5096987,0
pHFCi2_S.pB10,116,3.4373557375950136e-10,0.08499999999999996,48,0,0,1001060762.5097054,0
pHFCi2_S.pB10,117,3.8896968526830575e-10,0.08499999999999996,48,0,0,1001060762.0260389,0.6919532740186988
pHFCi2_S.pB10,118,4.4015640977439775e-10,0.08499999999999996,48,0,0,1001060761.9453391,0.807426612004292
pHFCi2_S.pB10,119,4.980790853453036e-10,0.08499999999999996,48,0,0,1001060761.8483217,0.9462904426584476
pHFCi2_S.pB10,120,5.6362413394268e-10,0.08499999999999996,48,0,0,1001060761.7306764,1.1146257713069618
pHFCi2_S.pB10,121,6.377946268159443e-10,0.08499999999999996,48,0,0,1001060761.5867285,1.3205457961542872
pHFCi2_S.pB10,122,7.217256350429077e-10,0.08499999999999996,48,0,0,1001060761.4089006,1.5750401036286474
pHFCi2_S.pB10,123,8.167016001350057e-10,0.08499999999999996,48,0,0,1001060761.1865147,1.8932409177361176
pHFCi2_S.pB10,124,9.241759905388764e-10,0.08499999999999996,48,0,0,1001060760.9047737,2.2963600429090527
pHFCi2_S.pB10,125,1.045793544848357e-9,0.08499999999999996,48,0,0,1001060760.5424905,2.8147153395387217
pHFCi2_S.pB10,126,1.1834154421267467e-9,0.08499999999999996,48,0,0,1001060760.0687342,3.492569778147471
pHFCi2_S.pB10,127,1.3391477845343896e-9,0.08499999999999996,48,0,0,1001060759.4372674,4.39606474880875
pHFCi2_S.pB10,128,1.515373828146568e-9,0.08499999999999996,48,0,0,1001060758.5772333,5.626585587759378
pHFCi2_S.pB10,129,1.7147904552073083e-9,0.08499999999999996,48,0,0,1001060757.3769203,7.343958793671643
pHFCi2_S.pB10,130,1.940449445973715e-9,0.08499999999999996,48,0,0,1001060755.6547353,9.808044340144649
pHFCi2_S.pB10,131,2.195804181756125e-9,0.08499999999999996,48,0,0,1001060753.1050549,13.45601695530075
pHFCi2_S.pB10,132,2.484762493875874e-9,0.08499999999999996,48,0,0,1001060749.1940242,19.051695506492724
pHFCi2_S.pB10,133,2.811746467316805e-9,0.08499999999999996,48,0,0,1001060742.9489282,27.986805667077366
pHFCi2_S.pB10,134,3.181760114278126e-9,0.08499999999999996,48,0,0,1001060732.5125979,42.9183869405087
pHFCi2_S.pB10,135,3.600465953273499e-9,0.08499999999999996,48,0,0,1001060714.1499135,69.1903328329366
pHFCi2_S.pB10,136,4.07427166570749e-9,0.08499999999999996,48,0,0,1001060679.8986806,118.19438660389339
