SetID,SweepID,gamma_fold,psi_change,gamma_M,psi_M,end_time,A1,M1,A2,M2,Anc,Mut,Anc_freq,Mut_freq,Mut_freq0,Mut_freq_change,Invasion
DimF,105,0,0.15999999999999998,2e-11,1.16,240,56042168.19090537,538778240.1554861,11621592.340530152,111539595.67740518,67663760.53143552,650317835.8328912,0.09424163637907618,0.9057583636209239,0.009900990099009901,Increase,Partial
DimF,106,0.4000000000000003,0.15999999999999998,5.0237728630191646e-11,1.16,240,45468022.786295034,422817458.7498593,9308381.269666394,251731795.81727657,54776404.05596143,674549254.5671358,0.07510554908951712,0.924894450910483,0.009900990099009901,Increase,Partial
DimF,107,0.8000000000000003,0.15999999999999998,1.2619146889603872e-10,1.16,240,27073207.109303817,231825477.05225357,5362855.053567978,491887643.73488545,32436062.162871793,723713120.787139,0.04289637930484433,0.9571036206951556,0.009900990099009901,Increase,Partial
DimF,108,1.2000000000000002,0.15999999999999998,3.169786384922228e-10,1.16,240,8048564.094633001,56822385.75944076,1467363.687327857,746885557.2058731,9515927.781960858,803707942.9653139,0.011701486053547141,0.9882985139464529,0.009900990099009901,Increase,Partial
DimF,109,1.6,0.15999999999999998,7.962143411069944e-10,1.16,240,719571.0604851141,3459632.9713948653,108443.12325663918,909524869.3395264,828014.1837417533,912984502.3109213,9.061094795658657e-4,0.9990938905204341,0.009900990099009901,Increase,Partial
DimF,110,2,0.15999999999999998,1.999999999999999e-9,1.16,240,18735.540306807045,50412.54220704335,1962.3631557867384,1035728202.9085108,20697.903462593782,1035778615.4507178,1.998254217370422e-5,0.9999800174578263,0.009900990099009901,Increase,Partial
DimF,111,-2,0.2,2e-13,1.2,240,16963768.16948031,714861283.8619019,3322837.2555278377,1277468.8850506204,20286605.425008148,716138752.7469525,0.02754740205492907,0.9724525979450709,0.009900990099009901,Increase,Partial
DimF,112,-1.6,0.2,5.023772863019159e-13,1.2,240,16928438.508348133,713076803.6586808,3315478.487776262,3204781.784844099,20243916.996124394,716281585.4435248,0.027485697276019547,0.9725143027239804,0.009900990099009901,Increase,Partial
DimF,113,-1.2,0.2,1.2619146889603865e-12,1.2,240,16840045.56314391,708615374.7408061,3297071.157213647,8024419.001977047,20137116.720357556,716639793.7427832,0.02733136236272563,0.9726686376372744,0.009900990099009901,Increase,Partial
DimF,114,-0.7999999999999998,0.2,3.1697863849222284e-12,1.2,240,16620211.215373266,697539969.0988673,3251316.3435271927,19996020.22188475,19871527.55890046,717535989.320752,0.026947823427386573,0.9730521765726134,0.009900990099009901,Increase,Partial
DimF,115,-0.3999999999999999,0.2,7.962143411069945e-12,1.2,240,16081620.816313569,670529001.8092588,3139367.834410622,49235852.45775979,19220988.65072419,719764854.2670186,0.026009955176994778,0.9739900448230052,0.009900990099009901,Increase,Partial
DimF,116,0,0.2,2e-11,1.2,240,14810568.965253508,607504084.5470028,2876056.5483127977,117723948.95986667,17686625.513566304,725228033.5068694,0.023807075683345467,0.9761929243166546,0.009900990099009901,Increase,Partial
DimF,117,0.4000000000000003,0.2,5.0237728630191646e-11,1.2,240,12075760.726837438,475623140.309836,2314195.061000894,262547320.50766063,14389955.787838332,738170460.8174965,0.019121329623937495,0.9808786703760625,0.009900990099009901,Increase,Partial
DimF,118,0.8000000000000003,0.2,1.2619146889603872e-10,1.2,240,7360374.021239285,262720506.67714357,1364735.0926060867,503999260.73679334,8725109.113845373,766719767.4139369,0.011251746420601665,0.9887482535793983,0.009900990099009901,Increase,Partial
DimF,119,1.2000000000000002,0.2,3.169786384922228e-10,1.2,240,2375728.9323433847,67723318.24470393,406432.7349971596,755096648.7257332,2782161.6673405445,822819966.970437,0.0033698576721586707,0.9966301423278414,0.009900990099009901,Increase,Partial
DimF,120,1.6,0.2,7.962143411069944e-10,1.2,240,252372.7872638563,4606381.722949308,36002.78863929395,913483202.774436,288375.57590315025,918089584.4973853,3.1400533161764606e-4,0.9996859946683824,0.009900990099009901,Increase,Partial
DimF,121,2,0.2,1.999999999999999e-9,1.2,240,7992.919555410694,73433.54784206583,804.1694733065476,1034978119.8330346,8797.08902871724,1035051553.3808767,8.4991073464687e-6,0.9999915008926535,0.009900990099009901,Increase,Partial
