"","Time","Cycle","Phase","Cell_types","Density","Host","Genotype"
"3958",77.61,2,"conj","F1",14412205.9858255,"1","F"
"3959",77.61,2,"conj","A2",1095655.51028596,"2","A"
"3960",77.61,2,"conj","M2",13354517.0051363,"2","M"
"3961",77.61,2,"conj","F2",0,"2","F"
"3962",77.61,2,"conj","C",991137600.555692,"C","C"
"3963",77.62,2,"conj","A1",19.8141253610869,"1","A"
"3964",77.62,2,"conj","M1",1.64303683003538,"1","M"
"3965",77.62,2,"conj","F1",14498813.8362442,"1","F"
"3966",77.62,2,"conj","A2",1100818.73657473,"2","A"
"3967",77.62,2,"conj","M2",13436884.6050616,"2","M"
"3968",77.62,2,"conj","F2",0,"2","F"
"3969",77.62,2,"conj","C",990963461.364958,"C","C"
"3970",77.63,2,"conj","A1",20.2930455323076,"1","A"
"3971",77.63,2,"conj","M1",1.6851875342252,"1","M"
"3972",77.63,2,"conj","F1",14585941.9877712,"1","F"
"3973",77.63,2,"conj","A2",1106006.28522475,"2","A"
"3974",77.63,2,"conj","M2",13519760.0839946,"2","M"
"3975",77.63,2,"conj","F2",0,"2","F"
"3976",77.63,2,"conj","C",990788269.664777,"C","C"
"3977",77.64,2,"conj","A1",20.7783664000134,"1","A"
"3978",77.64,2,"conj","M1",1.72798919692665,"1","M"
"3979",77.64,2,"conj","F1",14673593.5642173,"1","F"
"3980",77.64,2,"conj","A2",1111218.27070972,"2","A"
"3981",77.64,2,"conj","M2",13603146.5716863,"2","M"
"3982",77.64,2,"conj","F2",0,"2","F"
"3983",77.64,2,"conj","C",990612019.087031,"C","C"
"3984",77.65,2,"conj","A1",21.2701626468024,"1","A"
"3985",77.65,2,"conj","M1",1.77145060601834,"1","M"
"3986",77.65,2,"conj","F1",14761771.7081236,"1","F"
"3987",77.65,2,"conj","A2",1116454.80804095,"2","A"
"3988",77.65,2,"conj","M2",13687047.2171508,"2","M"
"3989",77.65,2,"conj","F2",0,"2","F"
"3990",77.65,2,"conj","C",990434703.225072,"C","C"
"3991",77.66,2,"conj","A1",21.768509785237,"1","A"
"3992",77.66,2,"conj","M1",1.81558066181703,"1","M"
"3993",77.66,2,"conj","F1",14850479.5808737,"1","F"
"3994",77.66,2,"conj","A2",1121716.01276986,"2","A"
"3995",77.66,2,"conj","M2",13771465.1887836,"2","M"
"3996",77.66,2,"conj","F2",0,"2","F"
"3997",77.66,2,"conj","C",990256315.633483,"C","C"
"3998",77.67,2,"conj","A1",22.2734841668851,"1","A"
"3999",77.67,2,"conj","M1",1.86038837848135,"1","M"
"4000",77.67,2,"conj","F1",14939720.3628071,"1","F"
"4001",77.67,2,"conj","A2",1127002.00099056,"2","A"
"4002",77.67,2,"conj","M2",13856403.6744813,"2","M"
"4003",77.67,2,"conj","F2",0,"2","F"
"4004",77.67,2,"conj","C",990076849.827849,"C","C"
"4005",77.68,2,"conj","A1",22.7851629914534,"1","A"
"4006",77.68,2,"conj","M1",1.90588288543233,"1","M"
"4007",77.68,2,"conj","F1",15029497.2533311,"1","F"
"4008",77.68,2,"conj","A2",1132312.88934235,"2","A"
"4009",77.68,2,"conj","M2",13941865.8817602,"2","M"
"4010",77.68,2,"conj","F2",0,"2","F"
"4011",77.68,2,"conj","C",989896299.284521,"C","C"
"4012",77.69,2,"conj","A1",23.3036243160247,"1","A"
"4013",77.69,2,"conj","M1",1.95207342879193,"1","M"
"4014",77.69,2,"conj","F1",15119813.4710362,"1","F"
"4015",77.69,2,"conj","A2",1137648.79501223,"2","A"
"4016",77.69,2,"conj","M2",14027855.0378775,"2","M"
"4017",77.69,2,"conj","F2",0,"2","F"
"4018",77.69,2,"conj","C",989714657.440377,"C","C"
"4019",77.7,2,"conj","A1",23.8289470643936,"1","A"
"4020",77.7,2,"conj","M1",1.99896937283923,"1","M"
"4021",77.7,2,"conj","F1",15210672.2538101,"1","F"
"4022",77.7,2,"conj","A2",1143009.83573754,"2","A"
"4023",77.7,2,"conj","M2",14114374.3899525,"2","M"
"4024",77.7,2,"conj","F2",0,"2","F"
"4025",77.7,2,"conj","C",989531917.692584,"C","C"
"4026",77.71,2,"conj","A1",24.3612110364994,"1","A"
"4027",77.71,2,"conj","M1",2.04658020148415,"1","M"
"4028",77.71,2,"conj","F1",15302076.858953,"1","F"
"4029",77.71,2,"conj","A2",1148396.12980846,"2","A"
"4030",77.71,2,"conj","M2",14201427.2050879,"2","M"
"4031",77.71,2,"conj","F2",0,"2","F"
"4032",77.71,2,"conj","C",989348073.39836,"C","C"
"4033",77.72,2,"conj","A1",24.9004969179669,"1","A"
"4034",77.72,2,"conj","M1",2.09491551976002,"1","M"
"4035",77.72,2,"conj","F1",15394030.563294,"1","F"
"4036",77.72,2,"conj","A2",1153807.79607063,"2","A"
"4037",77.72,2,"conj","M2",14289016.7704931,"2","M"
"4038",77.72,2,"conj","F2",0,"2","F"
"4039",77.72,2,"conj","C",989163117.87473,"C","C"
"4040",77.73,2,"conj","A1",25.4468862897436,"1","A"
"4041",77.73,2,"conj","M1",2.14398505533385,"1","M"
"4042",77.73,2,"conj","F1",15486536.6633074,"1","F"
"4043",77.73,2,"conj","A2",1159244.95392772,"2","A"
"4044",77.73,2,"conj","M2",14377146.3936072,"2","M"
"4045",77.73,2,"conj","F2",0,"2","F"
"4046",77.73,2,"conj","C",988977044.398287,"C","C"
"4047",77.74,2,"conj","A1",26.0004616378452,"1","A"
"4048",77.74,2,"conj","M1",2.19379866003564,"1","M"
"4049",77.74,2,"conj","F1",15579598.4752307,"1","F"
"4050",77.74,2,"conj","A2",1164707.72334405,"2","A"
"4051",77.74,2,"conj","M2",14465819.4022232,"2","M"
"4052",77.74,2,"conj","F2",0,"2","F"
"4053",77.74,2,"conj","C",988789846.204942,"C","C"
"4054",77.75,2,"conj","A1",26.5613063632062,"1","A"
"4055",77.75,2,"conj","M1",2.24436631140659,"1","M"
"4056",77.75,2,"conj","F1",15673219.3351823,"1","F"
"4057",77.75,2,"conj","A2",1170196.22484722,"2","A"
"4058",77.75,2,"conj","M2",14555039.1446134,"2","M"
"4059",77.75,2,"conj","F2",0,"2","F"
"4060",77.75,2,"conj","C",988601516.489685,"C","C"
"4061",77.76,2,"conj","A1",27.1295047916331,"1","A"
"4062",77.76,2,"conj","M1",2.29569811426593,"1","M"
"4063",77.76,2,"conj","F1",15767402.5992804,"1","F"
"4064",77.76,2,"conj","A2",1175710.57953069,"2","A"
"4065",77.76,2,"conj","M2",14644808.9896543,"2","M"
"4066",77.76,2,"conj","F2",0,"2","F"
"4067",77.76,2,"conj","C",988412048.406332,"C","C"
"4068",77.77,2,"conj","A1",27.7051421838682,"1","A"
"4069",77.77,2,"conj","M1",2.34780430229748,"1","M"
"4070",77.77,2,"conj","F1",15862151.6437626,"1","F"
"4071",77.77,2,"conj","A2",1181250.90905648,"2","A"
"4072",77.77,2,"conj","M2",14735132.3269535,"2","M"
"4073",77.77,2,"conj","F2",0,"2","F"
"4074",77.77,2,"conj","C",988221435.067281,"C","C"
"4075",77.78,2,"conj","A1",28.2883047457626,"1","A"
"4076",77.78,2,"conj","M1",2.40069523965573,"1","M"
"4077",77.78,2,"conj","F1",15957469.8651061,"1","F"
"4078",77.78,2,"conj","A2",1186817.3356578,"2","A"
"4079",77.78,2,"conj","M2",14826012.566977,"2","M"
"4080",77.78,2,"conj","F2",0,"2","F"
"4081",77.78,2,"conj","C",988029669.54326,"C","C"
"4082",77.79,2,"conj","A1",28.8790796385546,"1","A"
"4083",77.79,2,"conj","M1",2.45438142259133,"1","M"
"4084",77.79,2,"conj","F1",16053360.6801489,"1","F"
"4085",77.79,2,"conj","A2",1192409.9821417,"2","A"
"4086",77.79,2,"conj","M2",14917453.1411769,"2","M"
"4087",77.79,2,"conj","F2",0,"2","F"
"4088",77.79,2,"conj","C",987836744.863072,"C","C"
"4089",77.8,2,"conj","A1",29.4775549892626,"1","A"
"4090",77.8,2,"conj","M1",2.50887348109701,"1","M"
"4091",77.8,2,"conj","F1",16149827.5262108,"1","F"
"4092",77.8,2,"conj","A2",1198028.97189177,"2","A"
"4093",77.8,2,"conj","M2",15009457.5021201,"2","M"
"4094",77.8,2,"conj","F2",0,"2","F"
"4095",77.8,2,"conj","C",987642654.013349,"C","C"
"4096",77.81,2,"conj","A1",30.0838199011911,"1","A"
"4097",77.81,2,"conj","M1",2.56418218057371,"1","M"
"4098",77.81,2,"conj","F1",16246873.861217,"1","F"
"4099",77.81,2,"conj","A2",1203674.42887083,"2","A"
"4100",77.81,2,"conj","M2",15102029.1236185,"2","M"
"4101",77.81,2,"conj","F2",0,"2","F"
"4102",77.81,2,"conj","C",987447389.938292,"C","C"
"4103",77.82,2,"conj","A1",30.6979644645439,"1","A"
"4104",77.82,2,"conj","M1",2.62031842351682,"1","M"
"4105",77.82,2,"conj","F1",16344503.1638197,"1","F"
"4106",77.82,2,"conj","A2",1209346.47762361,"2","A"
"4107",77.82,2,"conj","M2",15195171.5008585,"2","M"
"4108",77.82,2,"conj","F2",0,"2","F"
"4109",77.82,2,"conj","C",987250945.539416,"C","C"
"4110",77.83,2,"conj","A1",31.3200797671601,"1","A"
"4111",77.83,2,"conj","M1",2.67729325122391,"1","M"
"4112",77.83,2,"conj","F1",16442718.9335234,"1","F"
"4113",77.83,2,"conj","A2",1215045.24327951,"2","A"
"4114",77.83,2,"conj","M2",15288888.1505327,"2","M"
"4115",77.83,2,"conj","F2",0,"2","F"
"4116",77.83,2,"conj","C",987053313.675292,"C","C"
"4117",77.84,2,"conj","A1",31.9502579053574,"1","A"
"4118",77.84,2,"conj","M1",2.73511784552267,"1","M"
"4119",77.84,2,"conj","F1",16541524.6908085,"1","F"
"4120",77.84,2,"conj","A2",1220770.85155526,"2","A"
"4121",77.84,2,"conj","M2",15383182.6109718,"2","M"
"4122",77.84,2,"conj","F2",0,"2","F"
"4123",77.84,2,"conj","C",986854487.161289,"C","C"
"4124",77.85,2,"conj","A1",32.5885919948984,"1","A"
"4125",77.85,2,"conj","M1",2.79380353052073,"1","M"
"4126",77.85,2,"conj","F1",16640923.9772568,"1","F"
"4127",77.85,2,"conj","A2",1226523.42875773,"2","A"
"4128",77.85,2,"conj","M2",15478058.4422768,"2","M"
"4129",77.85,2,"conj","F2",0,"2","F"
"4130",77.85,2,"conj","C",986654458.769313,"C","C"
"4131",77.86,2,"conj","A1",33.2351761820742,"1","A"
"4132",77.86,2,"conj","M1",2.85336177437692,"1","M"
"4133",77.86,2,"conj","F1",16740920.3556784,"1","F"
"4134",77.86,2,"conj","A2",1232303.10178665,"2","A"
"4135",77.86,2,"conj","M2",15573519.2264535,"2","M"
"4136",77.86,2,"conj","F2",0,"2","F"
"4137",77.86,2,"conj","C",986453221.227544,"C","C"
"4138",77.87,2,"conj","A1",33.8901056549032,"1","A"
"4139",77.87,2,"conj","M1",2.91380419109394,"1","M"
"4140",77.87,2,"conj","F1",16841517.4102373,"1","F"
"4141",77.87,2,"conj","A2",1238109.99813736,"2","A"
"4142",77.87,2,"conj","M2",15669568.5675458,"2","M"
"4143",77.87,2,"conj","F2",0,"2","F"
"4144",77.87,2,"conj","C",986250767.22017,"C","C"
"4145",77.88,2,"conj","A1",34.5534766544549,"1","A"
"4146",77.88,2,"conj","M1",2.97514254233356,"1","M"
"4147",77.88,2,"conj","F1",16942718.7465795,"1","F"
"4148",77.88,2,"conj","A2",1243944.24590362,"2","A"
"4149",77.88,2,"conj","M2",15766210.0917718,"2","M"
"4150",77.88,2,"conj","F2",0,"2","F"
"4151",77.88,2,"conj","C",986047089.387126,"C","C"
"4152",77.89,2,"conj","A1",35.2253864862968,"1","A"
"4153",77.89,2,"conj","M1",3.03738873925409,"1","M"
"4154",77.89,2,"conj","F1",17044527.9919619,"1","F"
"4155",77.89,2,"conj","A2",1249805.97378039,"2","A"
"4156",77.89,2,"conj","M2",15863447.4476592,"2","M"
"4157",77.89,2,"conj","F2",0,"2","F"
"4158",77.89,2,"conj","C",985842180.323823,"C","C"
"4159",77.9,2,"conj","A1",35.9059335320582,"1","A"
"4160",77.9,2,"conj","M1",3.10055484437007,"1","M"
"4161",77.9,2,"conj","F1",17146948.7953805,"1","F"
"4162",77.9,2,"conj","A2",1255695.31106663,"2","A"
"4163",77.9,2,"conj","M2",15961284.3061826,"2","M"
"4164",77.9,2,"conj","F2",0,"2","F"
"4165",77.9,2,"conj","C",985636032.580882,"C","C"
"4166",77.91,2,"conj","A1",36.5952172611246,"1","A"
"4167",77.91,2,"conj","M1",3.16465307343528,"1","M"
"4168",77.91,2,"conj","F1",17249984.8277005,"1","F"
"4169",77.91,2,"conj","A2",1261612.38766809,"2","A"
"4170",77.91,2,"conj","M2",16059724.3609005,"2","M"
"4171",77.91,2,"conj","F2",0,"2","F"
"4172",77.91,2,"conj","C",985428638.663861,"C","C"
"4173",77.92,2,"conj","A1",37.2933382424582,"1","A"
"4174",77.92,2,"conj","M1",3.22969579734894,"1","M"
"4175",77.92,2,"conj","F1",17353639.7817874,"1","F"
"4176",77.92,2,"conj","A2",1267557.33410021,"2","A"
"4177",77.92,2,"conj","M2",16158771.3280948,"2","M"
"4178",77.92,2,"conj","F2",0,"2","F"
"4179",77.92,2,"conj","C",985219991.032984,"C","C"
"4180",77.93,2,"conj","A1",38.0003981565399,"1","A"
"4181",77.93,2,"conj","M1",3.29569554408484,"1","M"
"4182",77.93,2,"conj","F1",17457917.3726378,"1","F"
"4183",77.93,2,"conj","A2",1273530.2814909,"2","A"
"4184",77.93,2,"conj","M2",16258428.9469091,"2","M"
"4185",77.93,2,"conj","F2",0,"2","F"
"4186",77.93,2,"conj","C",985010082.102869,"C","C"
"4187",77.94,2,"conj","A1",38.7164998074455,"1","A"
"4188",77.94,2,"conj","M1",3.36266500064473,"1","M"
"4189",77.94,2,"conj","F1",17562821.3375119,"1","F"
"4190",77.94,2,"conj","A2",1279531.3615834,"2","A"
"4191",77.94,2,"conj","M2",16358700.9794894,"2","M"
"4192",77.94,2,"conj","F2",0,"2","F"
"4193",77.94,2,"conj","C",984798904.242251,"C","C"
"4194",77.95,2,"conj","A1",39.4417471350524,"1","A"
"4195",77.95,2,"conj","M1",3.43061701503573,"1","M"
"4196",77.95,2,"conj","F1",17668355.4360665,"1","F"
"4197",77.95,2,"conj","A2",1285560.70673918,"2","A"
"4198",77.95,2,"conj","M2",16459591.2111256,"2","M"
"4199",77.95,2,"conj","F2",0,"2","F"
"4200",77.95,2,"conj","C",984586449.773705,"C","C"
"4201",77.96,2,"conj","A1",40.1762452273708,"1","A"
"4202",77.96,2,"conj","M1",3.49956459827151,"1","M"
"4203",77.96,2,"conj","F1",17774523.4504885,"1","F"
"4204",77.96,2,"conj","A2",1291618.44994081,"2","A"
"4205",77.96,2,"conj","M2",16561103.4503924,"2","M"
"4206",77.96,2,"conj","F2",0,"2","F"
"4207",77.96,2,"conj","C",984372710.973369,"C","C"
"4208",77.97,2,"conj","A1",40.9201003330181,"1","A"
"4209",77.97,2,"conj","M1",3.5695209263989,"1","M"
"4210",77.97,2,"conj","F1",17881329.1856296,"1","F"
"4211",77.97,2,"conj","A2",1297704.72479484,"2","A"
"4212",77.97,2,"conj","M2",16663241.5292931,"2","M"
"4213",77.97,2,"conj","F2",0,"2","F"
"4214",77.97,2,"conj","C",984157680.070662,"C","C"
"4215",77.98,2,"conj","A1",41.6734198738173,"1","A"
"4216",77.98,2,"conj","M1",3.64049934254861,"1","M"
"4217",77.98,2,"conj","F1",17988776.4691419,"1","F"
"4218",77.98,2,"conj","A2",1303819.66553472,"2","A"
"4219",77.98,2,"conj","M2",16766009.3034024,"2","M"
"4220",77.98,2,"conj","F2",0,"2","F"
"4221",77.98,2,"conj","C",983941349.248002,"C","C"
"4222",77.99,2,"conj","A1",42.4363124575378,"1","A"
"4223",77.99,2,"conj","M1",3.71251335901172,"1","M"
"4224",77.99,2,"conj","F1",18096869.1516131,"1","F"
"4225",77.99,2,"conj","A2",1309963.4070237,"2","A"
"4226",77.99,2,"conj","M2",16869410.6520113,"2","M"
"4227",77.99,2,"conj","F2",0,"2","F"
"4228",77.99,2,"conj","C",983723710.640526,"C","C"
"4229",78,2,"conj","A1",43.2088878907739,"1","A"
"4230",78,2,"conj","M1",3.78557665934172,"1","M"
"4231",78,2,"conj","F1",18205611.106705,"1","F"
"4232",78,2,"conj","A2",1316136.08475784,"2","A"
"4233",78,2,"conj","M2",16973449.4782729,"2","M"
"4234",78,2,"conj","F2",0,"2","F"
"4235",78,2,"conj","C",983504756.3358,"C","C"
"4236",78.01,2,"conj","A1",43.991257191955,"1","A"
"4237",78.01,2,"conj","M1",3.85970310048181,"1","M"
"4238",78.01,2,"conj","F1",18315006.2312898,"1","F"
"4239",78.01,2,"conj","A2",1322337.83486883,"2","A"
"4240",78.01,2,"conj","M2",17078129.7093479,"2","M"
"4241",78.01,2,"conj","F2",0,"2","F"
"4242",78.01,2,"conj","C",983284478.373534,"C","C"
"4243",78.02,2,"conj","A1",44.7835326045025,"1","A"
"4244",78.02,2,"conj","M1",3.93490671491901,"1","M"
"4245",78.02,2,"conj","F1",18425058.4455893,"1","F"
"4246",78.02,2,"conj","A2",1328568.79412707,"2","A"
"4247",78.02,2,"conj","M2",17183455.296552,"2","M"
"4248",78.02,2,"conj","F2",0,"2","F"
"4249",78.02,2,"conj","C",983062868.745293,"C","C"
"4250",78.03,2,"conj","A1",45.5858276101289,"1","A"
"4251",78.03,2,"conj","M1",4.01120171286462,"1","M"
"4252",78.03,2,"conj","F1",18535771.6933145,"1","F"
"4253",78.03,2,"conj","A2",1334829.09994461,"2","A"
"4254",78.03,2,"conj","M2",17289430.2155048,"2","M"
"4255",78.03,2,"conj","F2",0,"2","F"
"4256",78.03,2,"conj","C",982839919.394207,"C","C"
"4257",78.04,2,"conj","A1",46.3982569422728,"1","A"
"4258",78.04,2,"conj","M1",4.08860248446102,"1","M"
"4259",78.04,2,"conj","F1",18647149.9418053,"1","F"
"4260",78.04,2,"conj","A2",1341118.89037808,"2","A"
"4261",78.04,2,"conj","M2",17396058.4662773,"2","M"
"4262",78.04,2,"conj","F2",0,"2","F"
"4263",78.04,2,"conj","C",982615622.21468,"C","C"
"4264",78.05,2,"conj","A1",47.2209365996856,"1","A"
"4265",78.05,2,"conj","M1",4.1671236020161,"1","M"
"4266",78.05,2,"conj","F1",18759197.1821719,"1","F"
"4267",78.05,2,"conj","A2",1347438.30413177,"2","A"
"4268",78.05,2,"conj","M2",17503344.0735429,"2","M"
"4269",78.05,2,"conj","F2",0,"2","F"
"4270",78.05,2,"conj","C",982389969.052094,"C","C"
"4271",78.06,2,"conj","A1",48.0539838601641,"1","A"
"4272",78.06,2,"conj","M1",4.24677982226522,"1","M"
"4273",78.06,2,"conj","F1",18871917.4294368,"1","F"
"4274",78.06,2,"conj","A2",1353787.48056063,"2","A"
"4275",78.06,2,"conj","M2",17611291.0867281,"2","M"
"4276",78.06,2,"conj","F2",0,"2","F"
"4277",78.06,2,"conj","C",982162951.702511,"C","C"
"4278",78.07,2,"conj","A1",48.8975172944239,"1","A"
"4279",78.07,2,"conj","M1",4.32758608866023,"1","M"
"4280",78.07,2,"conj","F1",18985314.7226771,"1","F"
"4281",78.07,2,"conj","A2",1360166.55967326,"2","A"
"4282",78.07,2,"conj","M2",17719903.5801635,"2","M"
"4283",78.07,2,"conj","F2",0,"2","F"
"4284",78.07,2,"conj","C",981934561.912383,"C","C"
"4285",78.08,2,"conj","A1",49.7516567801331,"1","A"
"4286",78.08,2,"conj","M1",4.40955753368772,"1","M"
"4287",78.08,2,"conj","F1",19099393.1251685,"1","F"
"4288",78.08,2,"conj","A2",1366575.682135,"2","A"
"4289",78.08,2,"conj","M2",17829185.6532372,"2","M"
"4290",78.08,2,"conj","F2",0,"2","F"
"4291",78.08,2,"conj","C",981704791.378245,"C","C"
"4292",78.09,2,"conj","A1",50.6165235160857,"1","A"
"4293",78.09,2,"conj","M1",4.49270948121465,"1","M"
"4294",78.09,2,"conj","F1",19214156.7245293,"1","F"
"4295",78.09,2,"conj","A2",1373014.98927095,"2","A"
"4296",78.09,2,"conj","M2",17939141.430548,"2","M"
"4297",78.09,2,"conj","F2",0,"2","F"
"4298",78.09,2,"conj","C",981473631.746419,"C","C"
"4299",78.1,2,"conj","A1",51.4922400365355,"1","A"
"4300",78.1,2,"conj","M1",4.57705744886352,"1","M"
"4301",78.1,2,"conj","F1",19329609.632866,"1","F"
"4302",78.1,2,"conj","A2",1379484.62306907,"2","A"
"4303",78.1,2,"conj","M2",18049775.0620597,"2","M"
"4304",78.1,2,"conj","F2",0,"2","F"
"4305",78.1,2,"conj","C",981241074.612708,"C","C"
"4306",78.11,2,"conj","A1",52.3789302256835,"1","A"
"4307",78.11,2,"conj","M1",4.66261715041678,"1","M"
"4308",78.11,2,"conj","F1",19445755.9869194,"1","F"
"4309",78.11,2,"conj","A2",1385984.72618327,"2","A"
"4310",78.11,2,"conj","M2",18161090.7232571,"2","M"
"4311",78.11,2,"conj","F2",0,"2","F"
"4312",78.11,2,"conj","C",981007111.522093,"C","C"
"4313",78.12,2,"conj","A1",53.2767193323153,"1","A"
"4314",78.12,2,"conj","M1",4.74940449825002,"1","M"
"4315",78.12,2,"conj","F1",19562599.9482115,"1","F"
"4316",78.12,2,"conj","A2",1392515.44193647,"2","A"
"4317",78.12,2,"conj","M2",18273092.6153017,"2","M"
"4318",78.12,2,"conj","F2",0,"2","F"
"4319",78.12,2,"conj","C",980771733.968427,"C","C"
"4320",78.13,2,"conj","A1",54.1857339846022,"1","A"
"4321",78.13,2,"conj","M1",4.83743560579582,"1","M"
"4322",78.13,2,"conj","F1",19680145.7031931,"1","F"
"4323",78.13,2,"conj","A2",1399076.91432375,"2","A"
"4324",78.13,2,"conj","M2",18385784.9651895,"2","M"
"4325",78.13,2,"conj","F2",0,"2","F"
"4326",78.13,2,"conj","C",980534933.394124,"C","C"
"4327",78.14,2,"conj","A1",55.1061022050617,"1","A"
"4328",78.14,2,"conj","M1",4.92672679003776,"1","M"
"4329",78.14,2,"conj","F1",19798397.4633935,"1","F"
"4330",78.14,2,"conj","A2",1405669.28801547,"2","A"
"4331",78.14,2,"conj","M2",18499172.0259092,"2","M"
"4332",78.14,2,"conj","F2",0,"2","F"
"4333",78.14,2,"conj","C",980296701.189853,"C","C"
"4334",78.15,2,"conj","A1",56.0379534256722,"1","A"
"4335",78.15,2,"conj","M1",5.01729457403452,"1","M"
"4336",78.15,2,"conj","F1",19917359.4655688,"1","F"
"4337",78.15,2,"conj","A2",1412292.70836041,"2","A"
"4338",78.15,2,"conj","M2",18613258.0766013,"2","M"
"4339",78.15,2,"conj","F2",0,"2","F"
"4340",78.15,2,"conj","C",980057028.694222,"C","C"
"4341",78.16,2,"conj","A1",56.9814185031573,"1","A"
"4342",78.16,2,"conj","M1",5.10915568947549,"1","M"
"4343",78.16,2,"conj","F1",20037035.9718533,"1","F"
"4344",78.16,2,"conj","A2",1418947.32138891,"2","A"
"4345",78.16,2,"conj","M2",18728047.4227182,"2","M"
"4346",78.16,2,"conj","F2",0,"2","F"
"4347",78.16,2,"conj","C",979815907.193466,"C","C"
"4348",78.17,2,"conj","A1",57.9366297344342,"1","A"
"4349",78.17,2,"conj","M1",5.20232707926794,"1","M"
"4350",78.17,2,"conj","F1",20157431.2699108,"1","F"
"4351",78.17,2,"conj","A2",1425633.27381609,"2","A"
"4352",78.17,2,"conj","M2",18843544.3961859,"2","M"
"4353",78.17,2,"conj","F2",0,"2","F"
"4354",78.17,2,"conj","C",979573327.921131,"C","C"
"4355",78.18,2,"conj","A1",58.9037208722217,"1","A"
"4356",78.18,2,"conj","M1",5.29682590015514,"1","M"
"4357",78.18,2,"conj","F1",20278549.6730866,"1","F"
"4358",78.18,2,"conj","A2",1432350.71304497,"2","A"
"4359",78.18,2,"conj","M2",18959753.3555656,"2","M"
"4360",78.18,2,"conj","F2",0,"2","F"
"4361",78.18,2,"conj","C",979329282.057756,"C","C"
"4362",78.19,2,"conj","A1",59.8828271408224,"1","A"
"4363",78.19,2,"conj","M1",5.39266952536737,"1","M"
"4364",78.19,2,"conj","F1",20400395.5205606,"1","F"
"4365",78.19,2,"conj","A2",1439099.78716971,"2","A"
"4366",78.19,2,"conj","M2",19076678.686217,"2","M"
"4367",78.19,2,"conj","F2",0,"2","F"
"4368",78.19,2,"conj","C",979083760.730556,"C","C"
"4369",78.2,2,"conj","A1",60.8740852520763,"1","A"
"4370",78.2,2,"conj","M1",5.48987554730549,"1","M"
"4371",78.2,2,"conj","F1",20522973.1775021,"1","F"
"4372",78.2,2,"conj","A2",1445880.64497885,"2","A"
"4373",78.2,2,"conj","M2",19194324.8004627,"2","M"
"4374",78.2,2,"conj","F2",0,"2","F"
"4375",78.2,2,"conj","C",978836755.013096,"C","C"
"4376",78.21,2,"conj","A1",61.8776334214754,"1","A"
"4377",78.21,2,"conj","M1",5.58846178025666,"1","M"
"4378",78.21,2,"conj","F1",20646287.035224,"1","F"
"4379",78.21,2,"conj","A2",1452693.43595845,"2","A"
"4380",78.21,2,"conj","M2",19312696.1377529,"2","M"
"4381",78.21,2,"conj","F2",0,"2","F"
"4382",78.21,2,"conj","C",978588255.92497,"C","C"
"4383",78.22,2,"conj","A1",62.8936113844669,"1","A"
"4384",78.22,2,"conj","M1",5.68844626314459,"1","M"
"4385",78.22,2,"conj","F1",20770341.5113393,"1","F"
"4386",78.22,2,"conj","A2",1459538.31029544,"2","A"
"4387",78.22,2,"conj","M2",19431797.1648319,"2","M"
"4388",78.22,2,"conj","F2",0,"2","F"
"4389",78.22,2,"conj","C",978338254.431476,"C","C"
"4390",78.23,2,"conj","A1",63.9221604129161,"1","A"
"4391",78.23,2,"conj","M1",5.78984726231232,"1","M"
"4392",78.23,2,"conj","F1",20895141.0499174,"1","F"
"4393",78.23,2,"conj","A2",1466415.41888079,"2","A"
"4394",78.23,2,"conj","M2",19551632.3759052,"2","M"
"4395",78.23,2,"conj","F2",0,"2","F"
"4396",78.23,2,"conj","C",978086741.443289,"C","C"
"4397",78.24,2,"conj","A1",64.9634233317577,"1","A"
"4398",78.24,2,"conj","M1",5.89268327433998,"1","M"
"4399",78.24,2,"conj","F1",21020690.1216421,"1","F"
"4400",78.24,2,"conj","A2",1473324.91331285,"2","A"
"4401",78.24,2,"conj","M2",19672206.2928071,"2","M"
"4402",78.24,2,"conj","F2",0,"2","F"
"4403",78.24,2,"conj","C",977833707.816132,"C","C"
