SetID,SweepID,gamma_fold,psi_change,gamma_M,psi_M,end_time,A1,M1,A2,M2
pHFC_S.pB10-low,72,2,-0.38,1.6099999999999998e-12,-0.09000000000000002,29,0,0,8680.271407889417,0.16091543148440446
pHFC_S.pB10-low,73,2.2,-0.38,2.551678039862394e-12,-0.09000000000000002,29,0,0,8680.269224394453,0.2550495888302734
pHFC_S.pB10-low,74,2.4000000000000004,-0.38,4.044137154730427e-12,-0.09000000000000002,29,0,0,8680.265763549018,0.4042660915625558
pHFC_S.pB10-low,75,2.6000000000000005,-0.38,6.409525445911313e-12,-0.09000000000000002,29,0,0,8680.260277877796,0.6408184017265582
pHFC_S.pB10-low,76,2.8000000000000007,-0.38,1.0158413246131126e-11,-0.09000000000000002,29,0,0,8680.251582165325,1.015879538936546
pHFC_S.pB10-low,77,3,-0.38,1.6099999999999998e-11,-0.09000000000000002,29,0,0,8680.237796596968,1.610690853683095
pHFC_S.pB10-low,78,3.2,-0.38,2.5516780398623935e-11,-0.09000000000000002,29,0,0,8680.215938411666,2.5543572394497995
pHFC_S.pB10-low,79,3.4000000000000004,-0.38,4.044137154730426e-11,-0.09000000000000002,29,0,0,8680.181271560712,4.052367124061505
pHFC_S.pB10-low,80,3.6000000000000005,-0.38,6.409525445911314e-11,-0.09000000000000002,29,0,0,8680.126268040396,6.432592545432744
pHFC_S.pB10-low,81,3.8000000000000007,-0.38,1.0158413246131128e-10,-0.09000000000000002,29,0,0,8680.038941660383,10.220217075272343
pHFC_S.pB10-low,82,4,-0.38,1.6099999999999999e-10,-0.09000000000000002,29,0,0,8679.900156493533,16.26163307449131
pHFC_S.pB10-low,83,-4,-0.36000000000000004,1.61e-18,-0.07000000000000006,29,0,0,8680.273886886598,2.857900850114107e-7
pHFC_S.pB10-low,84,-3.8,-0.36000000000000004,2.5516780398623934e-18,-0.07000000000000006,29,0,0,8680.273886884306,4.529467602355474e-7
pHFC_S.pB10-low,85,-3.6,-0.36000000000000004,4.044137154730422e-18,-0.07000000000000006,29,0,0,8680.27388688072,7.178722369151677e-7
