SetID,SweepID,gamma_M,psi_M,end_time,A1,M1,A2,M2
pHFC_S.pB10-A,119,3.486553597417127e-12,0.223,29,0,0,295078831.8498572,6606.967557230756
pHFC_S.pB10-A,120,3.945368937598762e-12,0.223,29,0,0,295078746.378107,7476.9535903519545
pHFC_S.pB10-A,121,4.464562387711611e-12,0.223,29,0,0,295078649.6509997,8461.576925534342
pHFC_S.pB10-A,122,5.0520794453003545e-12,0.223,29,0,0,295078540.18489146,9575.96569813973
pHFC_S.pB10-A,123,5.716911200945041e-12,0.223,29,0,0,295078416.30082804,10837.25073797182
pHFC_S.pB10-A,124,6.4692319337721355e-12,0.223,29,0,0,295078276.0982249,12264.832458846224
pHFC_S.pB10-A,125,7.320554813938501e-12,0.223,29,0,0,295078117.42496645,13880.683810441316
pHFC_S.pB10-A,126,8.283908094887229e-12,0.223,29,0,0,295077937.8448972,15709.694303284792
pHFC_S.pB10-A,127,9.374034491740728e-12,0.223,29,0,0,295077734.598819,17780.0608519854
pHFC_S.pB10-A,128,1.060761679702598e-11,0.223,29,0,0,295077504.56337434,20123.73203430449
pHFC_S.pB10-A,129,1.200353318645116e-11,0.223,29,0,0,295077244.2004691,22776.913355190398
pHFC_S.pB10-A,130,1.3583146121816008e-11,0.223,29,0,0,295076949.5042397,25780.64226287027
pHFC_S.pB10-A,131,1.537062927229288e-11,0.223,29,0,0,295076615.9360143,29181.44301883776
pHFC_S.pB10-A,132,1.7393337457131118e-11,0.223,29,0,0,295076238.35515386,33032.07311620916
pHFC_S.pB10-A,133,1.968222527121764e-11,0.223,29,0,0,295075810.9366084,37392.37481717975
pHFC_S.pB10-A,134,2.227232079994689e-11,0.223,29,0,0,295075327.0805566,42330.247602050236
pHFC_S.pB10-A,135,2.5203261672914497e-11,0.223,29,0,0,295074779.30528367,47922.75996062113
pHFC_S.pB10-A,136,2.8519901659952435e-11,0.223,29,0,0,295074159.13120073,54257.42210654383
pHFC_S.pB10-A,137,3.2272997092574384e-11,0.223,29,0,0,295073456.9417788,61433.64496734483
pHFC_S.pB10-A,138,3.651998361550632e-11,0.223,29,0,0,295072661.83120465,69564.41534744571
pHFC_S.pB10-A,139,4.132585515535261e-11,0.223,29,0,0,295071761.4230655,78778.22265453952
pHFC_S.pB10-A,140,4.676415855772848e-11,0.223,29,0,0,295070741.6822415,89221.27926287643
pHFC_S.pB10-A,141,5.291811911432711e-11,0.223,29,0,0,295069586.6551859,101060.0847350965
pHFC_S.pB10-A,142,5.988191420446966e-11,0.223,29,0,0,295068278.23992246,114484.39416336788
pHFC_S.pB10-A,143,6.776211454236316e-11,0.223,29,0,0,295066795.854485,129710.66322252997
pHFC_S.pB10-A,144,7.667931508625043e-11,0.223,29,0,0,295065116.09883004,146986.0578978729
pHFC_S.pB10-A,145,8.676998056813364e-11,0.223,29,0,0,295063212.35129255,166593.13596403738
pHFC_S.pB10-A,146,9.818853388720916e-11,0.223,29,0,0,295061054.30072606,188855.3312946839
pHFC_S.pB10-A,147,1.1110971932682768e-10,0.223,29,0,0,295058607.4100203,214143.4023504091
pHFC_S.pB10-A,148,1.257312767605606e-10,0.223,29,0,0,295055832.2906912,242883.0445714962
pHFC_S.pB10-A,149,1.4227696777219488e-10,0.223,29,0,0,295052683.9762499,275563.91536750185
pHFC_S.pB10-A,150,1.610000000000001e-10,0.223,29,0,0,295049111.0736184,312750.38321776805
