SetID,SweepID,gamma_M,psi_M
pHFC_S.pB10-A,263,1.6605375270897437e-12,0.22836912751677851
pHFC_S.pB10-A,264,1.879057067687207e-12,0.22836912751677851
pHFC_S.pB10-A,265,2.1263328326059773e-12,0.22836912751677851
pHFC_S.pB10-A,266,2.40614901631651e-12,0.22836912751677851
pHFC_S.pB10-A,267,2.7227877968781407e-12,0.22836912751677851
pHFC_S.pB10-A,268,3.0810948684207853e-12,0.22836912751677851
pHFC_S.pB10-A,269,3.486553597417127e-12,0.22836912751677851
pHFC_S.pB10-A,270,3.945368937598762e-12,0.22836912751677851
pHFC_S.pB10-A,271,4.464562387711611e-12,0.22836912751677851
pHFC_S.pB10-A,272,5.0520794453003545e-12,0.22836912751677851
pHFC_S.pB10-A,273,5.7169112009450405e-12,0.22836912751677851
pHFC_S.pB10-A,274,6.4692319337721355e-12,0.22836912751677851
pHFC_S.pB10-A,275,7.320554813938501e-12,0.22836912751677851
pHFC_S.pB10-A,276,8.283908094887229e-12,0.22836912751677851
pHFC_S.pB10-A,277,9.374034491740729e-12,0.22836912751677851
pHFC_S.pB10-A,278,1.0607616797025979e-11,0.22836912751677851
pHFC_S.pB10-A,279,1.200353318645116e-11,0.22836912751677851
pHFC_S.pB10-A,280,1.3583146121816007e-11,0.22836912751677851
pHFC_S.pB10-A,281,1.537062927229288e-11,0.22836912751677851
pHFC_S.pB10-A,282,1.739333745713112e-11,0.22836912751677851
pHFC_S.pB10-A,283,1.9682225271217642e-11,0.22836912751677851
pHFC_S.pB10-A,284,2.2272320799946886e-11,0.22836912751677851
pHFC_S.pB10-A,285,2.52032616729145e-11,0.22836912751677851
pHFC_S.pB10-A,286,2.8519901659952435e-11,0.22836912751677851
pHFC_S.pB10-A,287,3.2272997092574384e-11,0.22836912751677851
pHFC_S.pB10-A,288,3.651998361550632e-11,0.22836912751677851
pHFC_S.pB10-A,289,4.132585515535261e-11,0.22836912751677851
pHFC_S.pB10-A,290,4.676415855772848e-11,0.22836912751677851
pHFC_S.pB10-A,291,5.291811911432711e-11,0.22836912751677851
pHFC_S.pB10-A,292,5.988191420446966e-11,0.22836912751677851
pHFC_S.pB10-A,293,6.776211454236316e-11,0.22836912751677851
pHFC_S.pB10-A,294,7.667931508625043e-11,0.22836912751677851
pHFC_S.pB10-A,295,8.676998056813364e-11,0.22836912751677851
pHFC_S.pB10-A,296,9.818853388720916e-11,0.22836912751677851
pHFC_S.pB10-A,297,1.111097193268277e-10,0.22836912751677851
pHFC_S.pB10-A,298,1.257312767605606e-10,0.22836912751677851
pHFC_S.pB10-A,299,1.422769677721949e-10,0.22836912751677851
pHFC_S.pB10-A,300,1.610000000000001e-10,0.22836912751677851
pHFC_S.pB10-A,301,1.610000000000001e-18,0.23373825503355702
pHFC_S.pB10-A,302,1.8218690210985618e-18,0.23373825503355702
pHFC_S.pB10-A,303,2.061619086980515e-18,0.23373825503355702
pHFC_S.pB10-A,304,2.3329192222827754e-18,0.23373825503355702
pHFC_S.pB10-A,305,2.6399212793803322e-18,0.23373825503355702
pHFC_S.pB10-A,306,2.9873234764235437e-18,0.23373825503355702
pHFC_S.pB10-A,307,3.3804422967059073e-18,0.23373825503355702
pHFC_S.pB10-A,308,3.825293849676839e-18,0.23373825503355702
pHFC_S.pB10-A,309,4.328685938711234e-18,0.23373825503355702
pHFC_S.pB10-A,310,4.8983222445980984e-18,0.23373825503355702
pHFC_S.pB10-A,311,5.542920219124995e-18,0.23373825503355702
pHFC_S.pB10-A,312,6.272344492947002e-18,0.23373825503355702
pHFC_S.pB10-A,313,7.097757839352925e-18,0.23373825503355702
pHFC_S.pB10-A,314,8.031792004209035e-18,0.23373825503355702
pHFC_S.pB10-A,315,9.088741016382335e-18,0.23373825503355702
pHFC_S.pB10-A,316,1.0284779936978149e-17,0.23373825503355702
