SetID,SweepID,gamma_M,psi_M,end_time,A1,M1,A2,M2,log_gamma_M,Anc,Mut,Anc_freq,Mut_freq,Mut_freq0,Mut_freq_change,Mut_freq_inv,log_Mut_freq0,log_Mut_freq_change
pDim90_E.R1_max,138,1.940048270998079e-7,0.4961052631578947,24,331609735.67941284,455494.7376575755,273589.91777994094,677671179.6651471,-6.7121874641072505,331883325.59719276,678126674.4028046,0.32859409866951184,0.6714059013304882,0.009900990099009901,0.6615049112314783,Increase,-2.0043213737826426,1.8313065279481417
pDim90_E.R1_max,139,6.518209657172565e-7,0.4961052631578947,24,413640940.6677158,526799.6634891161,97734.22323875192,595744525.4455591,-6.185871674633567,413738674.89095455,596271325.1090482,0.40963819654355244,0.5903618034564475,0.009900990099009901,0.5804608133574376,Increase,-2.0043213737826426,1.7754396245543986
pDim90_E.R1_max,140,2.1899999999999964e-6,0.4961052631578947,24,458156090.3133914,563446.2590617975,31553.881763638212,551258909.5457845,-5.659555885159882,458187644.195155,551822355.8048463,0.4536466413155854,0.5463533586844146,0.009900990099009901,0.5364523685854047,Increase,-2.0043213737826426,1.7417949910106998
pDim90_E.R1_max,141,2.1899999999999964e-16,0.5697894736842105,24,94073951.05189157,309976.6790917444,2463739.8576150895,0.08013618941147513,-15.659555885159882,96537690.90950665,309976.7592279338,0.9967993368690282,0.003200663130971856,0.009900990099009901,-0.006700326968038045,Decrease,-2.0043213737826426,-0.4904386590581722
pDim90_E.R1_max,142,7.358002046961483e-16,0.5697894736842105,24,94073951.05673382,309976.67907927564,2463739.859729503,0.269243116844402,-15.133240095686197,96537690.91646332,309976.9483223925,0.9967993349230138,0.0032006650769863467,0.009900990099009901,-0.006700325022023555,Decrease,-2.0043213737826426,-0.4904383950056732
pDim90_E.R1_max,143,2.472154982789463e-15,0.5697894736842105,24,94073951.0753122,309976.6791322232,2463739.8588201883,0.9046088742342836,-14.606924306212514,96537690.93413238,309977.5837410974,0.9967993283835853,0.0032006716164147027,0.009900990099009901,-0.006700318482595198,Decrease,-2.0043213737826426,-0.49043750767923333
pDim90_E.R1_max,144,8.305991517703622e-15,0.5697894736842105,24,94073951.13715018,309976.6792862,2463739.8577916604,3.0393319013143913,-14.08060851673883,96537690.99494185,309979.71861810127,0.9967993064124908,0.0032006935875092766,0.009900990099009901,-0.0067002965115006245,Decrease,-2.0043213737826426,-0.4904345264635608
pDim90_E.R1_max,145,2.7906622186898548e-14,0.5697894736842105,24,94073951.34491517,309976.6798035385,2463739.8543359977,10.211721019823631,-13.554292727265146,96537691.19925116,309986.8915245583,0.9967992325925047,0.0032007674074953697,0.009900990099009901,-0.006700222691514532,Decrease,-2.0043213737826426,-0.49042451012115373
pDim90_E.R1_max,146,9.376117953195461e-14,0.5697894736842105,24,94073952.04280709,309976.68153442926,2463739.8433417403,34.31086044701015,-13.027976937791461,96537691.88614883,310010.99239487626,0.9967989845584292,0.0032010154415707693,0.009900990099009901,-0.006699974657439132,Decrease,-2.0043213737826426,-0.4903908570489195
pDim90_E.R1_max,147,3.150205255349983e-13,0.5697894736842105,24,94073954.38837692,309976.6873749432,2463739.8043251853,115.29331025134596,-12.501661148317776,96537694.1927021,310091.98068519455,0.9967981510684196,0.0032018489315804766,0.009900990099009901,-0.006699141167429425,Decrease,-2.0043213737826426,-0.49027778886790374
pDim90_E.R1_max,148,1.058411722247212e-12,0.5697894736842105,24,94073962.27128914,309976.70701038523,2463739.672556476,387.5345706466898,-11.975345358844093,96537701.94384561,310364.24158103194,0.9967953491091209,0.0032046508908789594,0.009900990099009901,-0.006696339208130942,Decrease,-2.0043213737826426,-0.48989790107483033
